product_title,rating,transaction_id,date,channel,region,customer_id,quantity,price,revenue
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,1583,2025-12-25,Online,Europe,44469,5,29.857817500665156,149.2890875033258
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,1584,2019-02-15,Store,Asia,13925,2,36.713746706797885,73.42749341359577
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,1585,2025-06-16,Store,Europe,19533,2,30.30447161922459,60.60894323844918
The Natural History of Us (The Fine Art of Pretending #2),Three,1586,2025-02-01,Store,US,20858,5,49.25066035768214,246.2533017884107
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,1587,2021-12-16,Store,US,23319,1,20.55137859585857,20.55137859585857
This One Summer,Four,1588,2023-08-26,Mobile,Asia,10889,1,17.471833013484115,17.471833013484115
"We Love You, Charlie Freeman",Five,1589,2019-07-28,Store,Asia,15092,2,43.61272255668133,87.22544511336265
Untitled Collection: Sabbath Poems 2014,Four,1590,2023-06-03,Mobile,Asia,46045,4,13.935511161687254,55.742044646749015
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,1591,2025-07-18,Store,Europe,17132,1,42.93301306445275,42.93301306445275
Reasons to Stay Alive,Two,1592,2020-11-29,Online,Asia,27512,3,31.45801299194893,94.37403897584679
Patience,Three,1593,2019-03-15,Online,US,26456,5,11.153301732628883,55.766508663144414
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Three,1594,2021-11-04,Store,Europe,32955,2,41.11547512812489,82.23095025624978
Soumission,One,1595,2019-03-16,Store,US,26259,5,55.73744686868455,278.68723434342274
The Nameless City (The Nameless City #1),Four,1596,2021-05-14,Store,Europe,21295,4,37.613379262621514,150.45351705048606
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Three,1597,2024-10-31,Store,Europe,21767,5,43.97225618802617,219.86128094013085
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,1598,2020-01-21,Mobile,US,19687,1,16.759506307808525,16.759506307808525
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,1599,2021-04-16,Online,Asia,14367,1,61.33722371182683,61.33722371182683
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,1600,2023-08-17,Online,US,47133,2,39.28168573472196,78.56337146944392
orange: The Complete Collection 1 (orange: The Complete Collection #1),One,1601,2019-02-04,Mobile,US,29754,2,56.954133783068066,113.90826756613613
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Three,1602,2025-04-14,Online,Asia,30091,4,53.57453866972535,214.2981546789014
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,1603,2020-10-03,Online,Asia,32543,3,35.80751188492279,107.42253565476837
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",One,1604,2025-11-23,Store,Asia,15408,3,49.103333185158,147.309999555474
Sophie's World,Five,1605,2024-04-24,Store,US,14561,4,17.974612946409003,71.89845178563601
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,1606,2024-09-16,Mobile,US,17809,4,25.820459249593394,103.28183699837358
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,1607,2019-08-24,Mobile,Europe,39589,5,62.467867911998106,312.33933955999055
In Her Wake,One,1608,2020-10-16,Mobile,Asia,35494,1,12.712841552590174,12.712841552590174
This One Summer,Four,1609,2025-11-08,Mobile,Asia,47838,1,16.33759998056715,16.33759998056715
Slow States of Collapse: Poems,Three,1610,2024-05-01,Store,US,18927,2,54.82671356799121,109.65342713598243
"We Love You, Charlie Freeman",Five,1611,2019-06-24,Online,Asia,40614,5,46.49821219159584,232.4910609579792
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Three,1612,2025-07-04,Online,Asia,32025,1,51.997381676347594,51.997381676347594
Olio,One,1613,2025-07-29,Store,Europe,36741,1,20.41399143452078,20.41399143452078
Join,Five,1614,2023-07-03,Mobile,Europe,26509,2,36.14432045596325,72.2886409119265
My Paris Kitchen: Recipes and Stories,Two,1615,2024-11-28,Store,Europe,36429,5,31.448618369865187,157.24309184932594
The Art Forger,Three,1616,2019-05-10,Mobile,US,38492,4,33.871548252607376,135.4861930104295
A Light in the Attic,Three,1617,2022-02-19,Store,Europe,44447,4,59.50860643066717,238.0344257226687
Birdsong: A Story in Pictures,Three,1618,2019-10-12,Store,US,48001,2,51.3946556800674,102.7893113601348
Masks and Shadows,Two,1619,2022-08-04,Store,US,14677,3,58.57636184476733,175.729085534302
Security,Two,1620,2021-10-24,Mobile,Asia,36050,1,37.41925397628198,37.41925397628198
Reskilling America: Learning to Labor in the Twenty-First Century,Two,1621,2019-12-25,Store,Europe,46693,5,21.995943168139735,109.97971584069867
The Bear and the Piano,One,1622,2025-11-06,Store,Europe,29519,3,32.09546470321253,96.28639410963758
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,1623,2019-04-17,Store,Asia,29594,3,47.54825782815483,142.6447734844645
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,1624,2020-01-23,Online,Europe,31980,2,26.962554396933612,53.925108793867224
The Secret of Dreadwillow Carse,One,1625,2021-01-30,Store,Asia,22599,4,62.170221621448064,248.68088648579226
Reskilling America: Learning to Labor in the Twenty-First Century,Two,1626,2021-11-28,Online,US,12562,5,20.67793797888874,103.38968989444369
Soumission,One,1627,2023-01-24,Store,US,45625,5,51.83188906219481,259.15944531097404
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,1628,2022-12-15,Mobile,Asia,11371,5,15.343486127253607,76.71743063626803
Mesaerion: The Best Science Fiction Stories 1800-1849,One,1629,2023-03-11,Mobile,Asia,18346,5,34.60843953425717,173.04219767128586
Set Me Free,Five,1630,2022-10-14,Online,Europe,25551,2,16.064327228602647,32.12865445720529
"We Love You, Charlie Freeman",Five,1631,2021-01-04,Store,US,45938,4,54.0481504599104,216.1926018396416
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Three,1632,2020-06-29,Online,Europe,40355,3,48.31594955095886,144.9478486528766
"Pop Gun War, Volume 1: Gift",One,1633,2025-11-15,Mobile,US,10256,4,20.163916740122993,80.65566696049197
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,1634,2025-08-12,Mobile,Asia,48280,5,15.96049136983411,79.80245684917054
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,1635,2024-02-25,Store,Europe,36479,3,24.610825861475426,73.83247758442627
Rip it Up and Start Again,Five,1636,2023-12-19,Store,Asia,41211,5,39.310083153113474,196.55041576556738
Untitled Collection: Sabbath Poems 2014,Four,1637,2022-06-15,Store,Asia,34364,5,14.973462215856852,74.86731107928426
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",One,1638,2022-07-22,Store,Asia,46890,5,58.82941159407123,294.1470579703562
Sapiens: A Brief History of Humankind,Five,1639,2022-02-03,Store,Europe,17862,1,59.09878990406033,59.09878990406033
Tipping the Velvet,One,1640,2025-12-24,Store,Europe,10739,1,60.840592034807166,60.840592034807166
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,1641,2019-10-11,Online,Europe,41593,1,31.209750803596577,31.209750803596577
Reasons to Stay Alive,Two,1642,2021-12-12,Store,US,18387,2,22.327233506036272,44.654467012072544
Private Paris (Private #10),Five,1643,2024-11-22,Mobile,US,20644,1,53.95032580710589,53.95032580710589
Security,Two,1644,2024-03-03,Store,Asia,35130,4,37.86322257843041,151.45289031372164
The Elephant Tree,Five,1645,2023-12-06,Online,Asia,38181,3,20.479874636428413,61.43962390928524
The Past Never Ends,Four,1646,2023-11-25,Store,Asia,14012,3,66.02779380819923,198.0833814245977
The Four Agreements: A Practical Guide to Personal Freedom,Five,1647,2019-10-22,Online,US,21797,1,14.550296305936246,14.550296305936246
"We Love You, Charlie Freeman",Five,1648,2022-11-30,Online,Asia,19184,1,55.55692982635717,55.55692982635717
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,1649,2023-07-12,Mobile,Asia,34975,1,35.03301992556333,35.03301992556333
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,1650,2023-08-11,Mobile,US,29374,3,17.90119648759798,53.703589462793936
How Music Works,Two,1651,2020-05-14,Online,US,44851,2,32.77149644897516,65.54299289795031
Behind Closed Doors,Four,1652,2024-05-17,Mobile,Europe,23595,4,57.736978976701366,230.94791590680546
Join,Five,1653,2020-06-06,Online,Asia,48591,2,32.76235520869906,65.52471041739813
In Her Wake,One,1654,2022-06-30,Store,Asia,44505,1,14.388313457870645,14.388313457870645
Set Me Free,Five,1655,2019-09-01,Store,Europe,48107,2,20.465205274931378,40.930410549862756
Online Marketing for Busy Authors: A Step-By-Step Guide,One,1656,2021-11-13,Mobile,Europe,43921,2,41.127987938011145,82.25597587602229
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,1657,2021-10-25,Mobile,Europe,40218,3,12.209698760897846,36.62909628269354
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,1658,2020-06-13,Store,US,29251,3,41.45942017471311,124.37826052413934
The Requiem Red,One,1659,2023-12-05,Store,Europe,33308,1,27.100135580164267,27.100135580164267
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,1660,2024-12-15,Mobile,Asia,18137,3,21.61069014304333,64.83207042912998
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,1661,2021-02-13,Store,Europe,34046,4,13.54505501512167,54.18022006048668
Slow States of Collapse: Poems,Three,1662,2021-01-24,Store,Europe,23372,4,66.94898998022559,267.79595992090236
Private Paris (Private #10),Five,1663,2020-02-13,Store,US,30260,5,48.014537536943486,240.07268768471744
Libertarianism for Beginners,Two,1664,2020-09-09,Mobile,Europe,17829,3,45.456171417409124,136.36851425222738
The Four Agreements: A Practical Guide to Personal Freedom,Five,1665,2025-04-27,Store,Asia,37451,3,15.04665602692643,45.13996808077929
Online Marketing for Busy Authors: A Step-By-Step Guide,One,1666,2023-02-04,Mobile,Europe,39158,1,46.23375403392304,46.23375403392304
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,1667,2019-06-13,Mobile,Asia,43272,1,29.161915892411564,29.161915892411564
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,1668,2020-01-10,Mobile,Europe,40917,5,25.489621591829916,127.44810795914958
The Art Forger,Three,1669,2025-04-30,Mobile,US,12111,3,40.48050149692191,121.44150449076574
The Requiem Red,One,1670,2024-04-16,Store,Europe,16765,5,18.68074576743835,93.40372883719175
Behind Closed Doors,Four,1671,2019-07-22,Store,Europe,23414,5,50.10103400848691,250.50517004243457
Aladdin and His Wonderful Lamp,Three,1672,2020-05-27,Online,Asia,42395,2,57.56278567720328,115.12557135440656
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,1673,2024-01-24,Online,Asia,28851,3,29.717420094190118,89.15226028257035
Private Paris (Private #10),Five,1674,2020-01-21,Mobile,Europe,31731,1,39.1266435595619,39.1266435595619
Princess Between Worlds (Wide-Awake Princess #5),Five,1675,2023-01-09,Mobile,US,44808,1,12.797585929719807,12.797585929719807
When We Collided,One,1676,2024-11-01,Mobile,Europe,33864,2,37.577781562537105,75.15556312507421
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,1677,2019-07-14,Mobile,Europe,32643,5,16.326636931316052,81.63318465658026
The Bear and the Piano,One,1678,2020-12-10,Online,Europe,31384,4,31.599335363295776,126.3973414531831
Chase Me (Paris Nights #2),Five,1679,2024-09-11,Online,US,40736,5,26.482907704640265,132.41453852320132
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,1680,2020-11-01,Online,Asia,18516,2,47.590913517701466,95.18182703540293
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,1681,2021-07-04,Mobile,Europe,48840,5,57.25520070938157,286.2760035469079
Patience,Three,1682,2021-01-18,Online,Asia,33034,2,11.882583625499072,23.765167250998143
Obsidian (Lux #1),Two,1683,2022-04-02,Mobile,Asia,37332,1,14.682703025123619,14.682703025123619
The Elephant Tree,Five,1684,2019-10-25,Store,Europe,38104,3,22.201183062277234,66.6035491868317
Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Five,1685,2020-04-28,Store,US,14885,3,44.49964423964835,133.49893271894504
When We Collided,One,1686,2019-12-06,Online,US,43066,2,34.271401718834696,68.54280343766939
Sophie's World,Five,1687,2019-10-12,Store,Asia,37428,3,17.783050582056916,53.34915174617075
The Dirty Little Secrets of Getting Your Dream Job,Four,1688,2022-02-18,Online,Asia,23116,4,28.584112623936775,114.3364504957471
In Her Wake,One,1689,2019-02-06,Online,US,49773,1,12.788845607694235,12.788845607694235
Birdsong: A Story in Pictures,Three,1690,2019-03-19,Mobile,Europe,41610,3,64.47979030412104,193.43937091236313
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,1691,2024-12-21,Online,Asia,17213,2,27.858411178119752,55.716822356239504
Patience,Three,1692,2023-12-08,Mobile,Asia,19596,1,9.304990097732473,9.304990097732473
Sapiens: A Brief History of Humankind,Five,1693,2021-10-17,Store,Asia,35229,3,59.91431856633222,179.74295569899667
How Music Works,Two,1694,2023-02-14,Store,Asia,35588,4,32.606418059610704,130.42567223844281
The Torch Is Passed: A Harding Family Story,One,1695,2024-07-14,Online,US,38791,1,15.579798629604138,15.579798629604138
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,1696,2025-08-16,Store,Asia,21270,3,44.06470491659653,132.1941147497896
Masks and Shadows,Two,1697,2025-03-05,Mobile,Asia,19141,1,55.462274453668215,55.462274453668215
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,1698,2024-04-24,Mobile,US,16275,1,19.02285978298979,19.02285978298979
Soumission,One,1699,2024-07-13,Online,Asia,48243,3,53.429234920979525,160.28770476293857
"We Love You, Charlie Freeman",Five,1700,2020-11-05,Online,US,39059,2,52.04596206737673,104.09192413475346
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,1701,2022-04-05,Online,US,33013,3,14.495055242397358,43.485165727192076
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,1702,2025-06-07,Mobile,Europe,36532,2,24.520291543308822,49.040583086617644
My Paris Kitchen: Recipes and Stories,Two,1703,2021-05-19,Online,Europe,18426,5,32.2356396176362,161.178198088181
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,1704,2021-04-02,Store,Asia,48027,4,30.34710732568542,121.38842930274168
"Pop Gun War, Volume 1: Gift",One,1705,2021-07-03,Online,Europe,36621,4,22.190657285107896,88.76262914043159
The Black Maria,One,1706,2025-12-24,Store,Asia,23100,4,56.65295041115618,226.61180164462473
The Torch Is Passed: A Harding Family Story,One,1707,2025-03-22,Store,Europe,49384,1,22.0089990118953,22.0089990118953
The Elephant Tree,Five,1708,2020-01-02,Mobile,Europe,14854,2,25.299554670849886,50.59910934169977
Masks and Shadows,Two,1709,2021-03-28,Store,US,19241,2,61.42628439543131,122.85256879086262
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,1710,2024-11-13,Online,Europe,20274,3,28.027924924101903,84.0837747723057
Obsidian (Lux #1),Two,1711,2023-01-05,Mobile,Asia,16009,4,15.040866315794977,60.16346526317991
The Dirty Little Secrets of Getting Your Dream Job,Four,1712,2021-03-11,Store,Europe,38443,1,37.70326821236784,37.70326821236784
The Past Never Ends,Four,1713,2019-01-02,Store,Europe,28137,3,64.2131533578495,192.63946007354852
The Past Never Ends,Four,1714,2023-10-31,Mobile,Asia,13131,5,57.40297016168991,287.0148508084495
The Bear and the Piano,One,1715,2020-12-18,Mobile,Europe,48857,4,42.074886766370454,168.29954706548182
"Layered: Baking, Building, and Styling Spectacular Cakes",One,1716,2019-03-23,Store,Asia,39298,4,43.63599190828626,174.54396763314503
Soul Reader,Two,1717,2021-08-18,Store,Europe,14095,2,46.34277363561803,92.68554727123606
The Elephant Tree,Five,1718,2025-04-30,Store,US,15626,2,25.065141325732103,50.130282651464206
The Torch Is Passed: A Harding Family Story,One,1719,2020-05-23,Mobile,US,17258,4,15.885833323687518,63.54333329475007
Patience,Three,1720,2019-04-01,Online,US,21649,4,9.832009761717847,39.32803904687139
Masks and Shadows,Two,1721,2025-04-19,Mobile,US,28765,1,59.79368608241918,59.79368608241918
Masks and Shadows,Two,1722,2021-08-05,Online,Europe,43663,5,54.305605568851846,271.5280278442592
Libertarianism for Beginners,Two,1723,2021-01-05,Online,Europe,12794,2,43.92180051093374,87.84360102186749
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two,1724,2019-05-15,Mobile,Europe,25053,4,56.404350068466385,225.61740027386554
Olio,One,1725,2024-02-06,Mobile,Asia,11018,4,24.314581375335912,97.25832550134365
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,1726,2025-02-25,Online,Asia,11942,2,49.01342069011261,98.02684138022522
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,1727,2025-08-21,Mobile,Asia,10903,1,28.285144912537604,28.285144912537604
